k,MMR min,MMR avg,MMR max,MMR σ (est.),Loss min,Loss avg,Loss max,Loss σ (est.)
179,21,21,21,,0.98,0.98,0.98,
180,21,21,21,,0.98,0.98,0.98,
181,20,20,20,,0.98,0.98,0.98,
182,20,20,20,,0.98,0.98,0.98,
183,20,20,20,,0.98,0.98,0.98,
184,20,20,20,,0.98,0.98,0.98,
185,20,20,20,,0.98,0.98,0.98,
186,20,20,20,,0.98,0.98,0.98,
187,20,20,20,,0.98,0.98,0.98,
188,20,20,20,,0.98,0.98,0.98,
189,20,20,20,,0.98,0.98,0.98,
190,20,20,20,,0.98,0.98,0.98,
191,20,20,20,,0.98,0.98,0.98,
192,20,20,20,,0.98,0.98,0.98,
193,20,20,20,,0.98,0.98,0.98,
194,20,20,20,,0.98,0.98,0.98,
195,20,20,20,,0.98,0.98,0.98,
196,20,20,20,,0.98,0.98,0.98,
197,20,20,20,,0.98,0.98,0.98,
198,20,20,20,,0.98,0.98,0.98,
199,20,20,20,,0.98,0.98,0.98,
200,20,20,20,,0.98,0.98,0.98,
201,20,20,20,,0.98,0.98,0.98,
202,20,20,20,,0.98,0.98,0.98,
203,20,20,20,,0.98,0.98,0.98,
204,20,20,20,,0.98,0.98,0.98,
205,20,20,20,,0.98,0.98,0.98,
206,20,20,20,,0.98,0.98,0.98,
207,20,20,20,,0.98,0.98,0.98,
208,19.5,19.5,19.5,,0.98,0.98,0.98,
209,19.5,19.5,19.5,,0.98,0.98,0.98,
210,19,19,19,,0.98,0.98,0.98,
211,19,19,19,,0.98,0.98,0.98,
212,19,19,19,,0.98,0.98,0.98,
213,19,19,19,,0.98,0.98,0.98,
214,19,19,19,,0.98,0.98,0.98,
215,19,19,19,,0.98,0.98,0.98,
216,19,19,19,,0.98,0.98,0.98,
217,19,19,19,,0.98,0.98,0.98,
218,19,19,19,,0.98,0.98,0.98,
219,19,19,19,,0.98,0.98,0.98,
220,19,19,19,,0.98,0.98,0.98,
221,19,19,19,,0.98,0.98,0.98,
222,19,19,19,,0.98,0.98,0.98,
223,19,19,19,,0.98,0.98,0.98,
224,19,19,19,,0.98,0.98,0.98,
225,19,19,19,,0.98,0.98,0.98,
226,19,19,19,,0.98,0.98,0.98,
227,19,19,19,,0.98,0.98,0.98,
228,19,19,19,,0.98,0.98,0.98,
229,18.67,18.67,18.67,,0.98,0.98,0.98,
230,18.5,18.5,18.5,,0.98,0.98,0.98,
231,18,18,18,,0.98,0.98,0.98,
232,18,18,18,,0.98,0.98,0.98,
233,18,18,18,,0.98,0.98,0.98,
234,18,18,18,,0.98,0.98,0.98,
235,18,18,18,,0.98,0.98,0.98,
236,18,18,18,,0.98,0.98,0.98,
237,18,18,18,,0.98,0.98,0.98,
238,18,18,18,,0.98,0.98,0.98,
239,18,18,18,,0.98,0.98,0.98,
240,18,18,18,,0.98,0.98,0.98,
241,18,18,18,,0.98,0.98,0.98,
242,18,18,18,,0.98,0.98,0.98,
243,18,18,18,,0.98,0.98,0.98,
244,18,18,18,,0.98,0.98,0.98,
245,18,18,18,,0.98,0.98,0.98,
246,18,18,18,,0.98,0.98,0.98,
247,18,18,18,,0.98,0.98,0.98,
248,18,18,18,,0.98,0.98,0.98,
249,18,18,18,,0.98,0.98,0.98,
250,18,18,18,,0.98,0.98,0.98,
251,18,18,18,,0.98,0.98,0.98,
252,18,18,18,,0.98,0.98,0.98,
253,17.33,17.33,17.33,,0.98,0.98,0.98,
254,17.33,17.33,17.33,,0.98,0.98,0.98,
255,17.17,17.17,17.17,,0.98,0.98,0.98,
256,17.17,17.17,17.17,,0.98,0.98,0.98,
257,17.17,17.17,17.17,,0.98,0.98,0.98,
258,17.17,17.17,17.17,,0.98,0.98,0.98,
259,17.17,17.17,17.17,,0.98,0.98,0.98,
260,17.17,17.17,17.17,,0.98,0.98,0.98,
261,17,17,17,,0.98,0.98,0.98,
262,17,17,17,,0.98,0.98,0.98,
263,17,17,17,,0.98,0.98,0.98,
264,17,17,17,,0.98,0.98,0.98,
265,17,17,17,,0.98,0.98,0.98,
266,17,17,17,,0.98,0.98,0.98,
267,17,17,17,,0.98,0.98,0.98,
268,17,17,17,,0.98,0.98,0.98,
269,17,17,17,,0.98,0.98,0.98,
270,17,17,17,,0.98,0.98,0.98,
271,17,17,17,,0.98,0.98,0.98,
272,17,17,17,,0.98,0.98,0.98,
273,17,17,17,,0.98,0.98,0.98,
274,16,16,16,,0.98,0.98,0.98,
275,16,16,16,,0.98,0.98,0.98,
276,16,16,16,,0.98,0.98,0.98,
277,16,16,16,,0.98,0.98,0.98,
278,16,16,16,,0.98,0.98,0.98,
279,16,16,16,,0.98,0.98,0.98,
280,16,16,16,,0.98,0.98,0.98,
281,16,16,16,,0.98,0.98,0.98,
282,16,16,16,,0.98,0.98,0.98,
283,16,16,16,,0.98,0.98,0.98,
284,16,16,16,,0.98,0.98,0.98,
285,16,16,16,,0.98,0.98,0.98,
286,16,16,16,,0.98,0.98,0.98,
287,16,16,16,,0.98,0.98,0.98,
288,16,16,16,,0.98,0.98,0.98,
289,16,16,16,,0.98,0.98,0.98,
290,16,16,16,,0.98,0.98,0.98,
291,16,16,16,,0.98,0.98,0.98,
292,16,16,16,,0.98,0.98,0.98,
293,16,16,16,,0.98,0.98,0.98,
294,16,16,16,,0.98,0.98,0.98,
295,16,16,16,,0.98,0.98,0.98,
296,16,16,16,,0.98,0.98,0.98,
297,16,16,16,,0.98,0.98,0.98,
298,16,16,16,,0.98,0.98,0.98,
299,16,16,16,,0.98,0.98,0.98,
300,16,16,16,,0.98,0.98,0.98,
301,15.6,15.6,15.6,,0.98,0.98,0.98,
302,15.6,15.6,15.6,,0.98,0.98,0.98,
303,15.6,15.6,15.6,,0.98,0.98,0.98,
304,15.4,15.4,15.4,,0.98,0.98,0.98,
305,15.4,15.4,15.4,,0.98,0.98,0.98,
306,15.4,15.4,15.4,,0.98,0.98,0.98,
307,15.4,15.4,15.4,,0.98,0.98,0.98,
308,15.2,15.2,15.2,,0.98,0.98,0.98,
309,15.2,15.2,15.2,,0.98,0.98,0.98,
310,15,15,15,,0.98,0.98,0.98,
311,15,15,15,,0.98,0.98,0.98,
312,15,15,15,,0.98,0.98,0.98,
313,15,15,15,,0.98,0.98,0.98,
314,15,15,15,,0.98,0.98,0.98,
315,15,15,15,,0.98,0.98,0.98,
316,15,15,15,,0.98,0.98,0.98,
317,15,15,15,,0.98,0.98,0.98,
318,15,15,15,,0.98,0.98,0.98,
319,15,15,15,,0.98,0.98,0.98,
320,15,15,15,,0.98,0.98,0.98,
321,15,15,15,,0.98,0.98,0.98,
322,15,15,15,,0.98,0.98,0.98,
323,15,15,15,,0.98,0.98,0.98,
324,15,15,15,,0.98,0.98,0.98,
325,15,15,15,,0.98,0.98,0.98,
326,15,15,15,,0.98,0.98,0.98,
327,15,15,15,,0.98,0.98,0.98,
328,14.8,14.8,14.8,,0.98,0.98,0.98,
329,14.62,14.62,14.62,,0.98,0.98,0.98,
330,14.62,14.62,14.62,,0.98,0.98,0.98,
331,14.62,14.62,14.62,,0.98,0.98,0.98,
332,14.5,14.5,14.5,,0.98,0.98,0.98,
333,14.37,14.37,14.37,,0.98,0.98,0.98,
334,14.37,14.37,14.37,,0.98,0.98,0.98,
335,14.37,14.37,14.37,,0.98,0.98,0.98,
336,14.37,14.37,14.37,,0.98,0.98,0.98,
337,14.37,14.37,14.37,,0.98,0.98,0.98,
338,14.37,14.37,14.37,,0.98,0.98,0.98,
339,14.37,14.37,14.37,,0.98,0.98,0.98,
340,14.37,14.37,14.37,,0.98,0.98,0.98,
341,14.25,14.25,14.25,,0.98,0.98,0.98,
342,14.25,14.25,14.25,,0.98,0.98,0.98,
343,14.25,14.25,14.25,,0.98,0.98,0.98,
344,14.25,14.25,14.25,,0.98,0.98,0.98,
345,14.12,14.12,14.12,,0.98,0.98,0.98,
346,14.12,14.12,14.12,,0.98,0.98,0.98,
347,14,14,14,,0.98,0.98,0.98,
348,14,14,14,,0.98,0.98,0.98,
349,14,14,14,,0.98,0.98,0.98,
350,14,14,14,,0.98,0.98,0.98,
351,14,14,14,,0.98,0.98,0.98,
352,14,14,14,,0.98,0.98,0.98,
353,14,14,14,,0.98,0.98,0.98,
354,14,14,14,,0.98,0.98,0.98,
355,14,14,14,,0.98,0.98,0.98,
356,14,14,14,,0.98,0.98,0.98,
357,14,14,14,,0.98,0.98,0.98,
358,14,14,14,,0.98,0.98,0.98,
359,14,14,14,,0.98,0.98,0.98,
360,14,14,14,,0.98,0.98,0.98,
361,14,14,14,,0.98,0.98,0.98,
362,14,14,14,,0.98,0.98,0.98,
363,14,14,14,,0.98,0.98,0.98,
364,14,14,14,,0.98,0.98,0.98,
365,13.87,13.87,13.87,,0.98,0.98,0.98,
366,13.75,13.75,13.75,,0.98,0.98,0.98,
367,13.75,13.75,13.75,,0.98,0.98,0.98,
368,13.75,13.75,13.75,,0.98,0.98,0.98,
369,13.62,13.62,13.62,,0.98,0.98,0.98,
370,13.62,13.62,13.62,,0.98,0.98,0.98,
371,13.62,13.62,13.62,,0.98,0.98,0.98,
372,13.62,13.62,13.62,,0.98,0.98,0.98,
373,13.62,13.62,13.62,,0.98,0.98,0.98,
374,13.62,13.62,13.62,,0.98,0.98,0.98,
375,13.62,13.62,13.62,,0.98,0.98,0.98,
376,13.5,13.5,13.5,,0.98,0.98,0.98,
377,13.5,13.5,13.5,,0.98,0.98,0.98,
378,13.5,13.5,13.5,,0.98,0.98,0.98,
379,13.5,13.5,13.5,,0.98,0.98,0.98,
380,13.5,13.5,13.5,,0.98,0.98,0.98,
381,13.37,13.37,13.37,,0.98,0.98,0.98,
382,13.37,13.37,13.37,,0.98,0.98,0.98,
383,13.37,13.37,13.37,,0.98,0.98,0.98,
384,13.25,13.25,13.25,,0.98,0.98,0.98,
385,13.25,13.25,13.25,,0.98,0.98,0.98,
386,13.12,13.12,13.12,,0.98,0.98,0.98,
387,13.12,13.12,13.12,,0.98,0.98,0.98,
388,13.12,13.12,13.12,,0.98,0.98,0.98,
389,13.12,13.12,13.12,,0.98,0.98,0.98,
390,13.12,13.12,13.12,,0.98,0.98,0.98,
391,13.12,13.12,13.12,,0.98,0.98,0.98,
392,13,13,13,,0.98,0.98,0.98,
393,13,13,13,,0.98,0.98,0.98,
394,13,13,13,,0.98,0.98,0.98,
395,13,13,13,,0.98,0.98,0.98,
396,13,13,13,,0.98,0.98,0.98,
397,13,13,13,,0.98,0.98,0.98,
398,13,13,13,,0.98,0.98,0.98,
399,13,13,13,,0.98,0.98,0.98,
400,13,13,13,,0.98,0.98,0.98,
401,13,13,13,,0.98,0.98,0.98,
402,13,13,13,,0.98,0.98,0.98,
403,13,13,13,,0.98,0.98,0.98,
404,13,13,13,,0.98,0.98,0.98,
405,13,13,13,,0.98,0.98,0.98,
406,13,13,13,,0.98,0.98,0.98,
407,13,13,13,,0.98,0.98,0.98,
408,13,13,13,,0.98,0.98,0.98,
409,13,13,13,,0.98,0.98,0.98,
410,13,13,13,,0.98,0.98,0.98,
411,13,13,13,,0.98,0.98,0.98,
412,13,13,13,,0.98,0.98,0.98,
413,13,13,13,,0.98,0.98,0.98,
414,13,13,13,,0.98,0.98,0.98,
415,13,13,13,,0.98,0.98,0.98,
416,13,13,13,,0.98,0.98,0.98,
417,13,13,13,,0.98,0.98,0.98,
418,13,13,13,,0.98,0.98,0.98,
419,13,13,13,,0.98,0.98,0.98,
420,12.8,12.8,12.8,,0.98,0.98,0.98,
421,12.5,12.5,12.5,,0.98,0.98,0.98,
422,12.5,12.5,12.5,,0.98,0.98,0.98,
423,12.5,12.5,12.5,,0.98,0.98,0.98,
424,12.5,12.5,12.5,,0.98,0.98,0.98,
425,12.25,12.25,12.25,,0.98,0.98,0.98,
426,12.12,12.12,12.12,,0.98,0.98,0.98,
427,12.12,12.12,12.12,,0.98,0.98,0.98,
428,12.12,12.12,12.12,,0.98,0.98,0.98,
429,12.12,12.12,12.12,,0.98,0.98,0.98,
430,12,12,12,,0.98,0.98,0.98,
431,12,12,12,,0.98,0.98,0.98,
432,12,12,12,,0.98,0.98,0.98,
433,12,12,12,,0.98,0.98,0.98,
434,12,12,12,,0.98,0.98,0.98,
435,12,12,12,,0.98,0.98,0.98,
436,12,12,12,,0.98,0.98,0.98,
437,12,12,12,,0.98,0.98,0.98,
438,12,12,12,,0.98,0.98,0.98,
439,12,12,12,,0.98,0.98,0.98,
440,12,12,12,,0.98,0.98,0.98,
441,12,12,12,,0.98,0.98,0.98,
442,12,12,12,,0.98,0.98,0.98,
443,11.87,11.87,11.87,,0.98,0.98,0.98,
444,11.67,11.67,11.67,,0.98,0.98,0.98,
445,11.67,11.67,11.67,,0.98,0.98,0.98,
446,11.67,11.67,11.67,,0.98,0.98,0.98,
447,11.67,11.67,11.67,,0.98,0.98,0.98,
448,11.67,11.67,11.67,,0.98,0.98,0.98,
449,11.67,11.67,11.67,,0.98,0.98,0.98,
450,11.67,11.67,11.67,,0.98,0.98,0.98,
451,11.56,11.56,11.56,,0.98,0.98,0.98,
452,11.44,11.44,11.44,,0.98,0.98,0.98,
453,11.37,11.37,11.37,,0.98,0.98,0.98,
454,11.37,11.37,11.37,,0.98,0.98,0.98,
455,11.37,11.37,11.37,,0.98,0.98,0.98,
456,11.37,11.37,11.37,,0.98,0.98,0.98,
457,11.37,11.37,11.37,,0.98,0.98,0.98,
458,11.37,11.37,11.37,,0.98,0.98,0.98,
459,11.37,11.37,11.37,,0.98,0.98,0.98,
460,11.37,11.37,11.37,,0.98,0.98,0.98,
461,11.37,11.37,11.37,,0.98,0.98,0.98,
462,11.37,11.37,11.37,,0.98,0.98,0.98,
463,11.37,11.37,11.37,,0.98,0.98,0.98,
464,11.37,11.37,11.37,,0.98,0.98,0.98,
465,11.37,11.37,11.37,,0.98,0.98,0.98,
466,11.37,11.37,11.37,,0.98,0.98,0.98,
467,11.37,11.37,11.37,,0.98,0.98,0.98,
468,11.37,11.37,11.37,,0.98,0.98,0.98,
469,11.25,11.25,11.25,,0.98,0.98,0.98,
470,11.12,11.12,11.12,,0.98,0.98,0.98,
471,11.12,11.12,11.12,,0.98,0.98,0.98,
472,11.12,11.12,11.12,,0.98,0.98,0.98,
473,11.12,11.12,11.12,,0.98,0.98,0.98,
474,11.12,11.12,11.12,,0.98,0.98,0.98,
475,11.11,11.11,11.11,,0.98,0.98,0.98,
476,11,11,11,,0.98,0.98,0.98,
477,11,11,11,,0.98,0.98,0.98,
478,11,11,11,,0.98,0.98,0.98,
479,10.87,10.87,10.87,,0.98,0.98,0.98,
480,10.75,10.75,10.75,,0.98,0.98,0.98,
481,10.62,10.62,10.62,,0.98,0.98,0.98,
482,10.62,10.62,10.62,,0.98,0.98,0.98,
483,10.62,10.62,10.62,,0.98,0.98,0.98,
484,10.62,10.62,10.62,,0.98,0.98,0.98,
485,10.56,10.56,10.56,,0.98,0.98,0.98,
486,10.56,10.56,10.56,,0.98,0.98,0.98,
487,10.56,10.56,10.56,,0.98,0.98,0.98,
488,10.44,10.44,10.44,,0.98,0.98,0.98,
489,10.33,10.33,10.33,,0.98,0.98,0.98,
490,10.22,10.22,10.22,,0.98,0.98,0.98,
491,10.2,10.2,10.2,,0.98,0.98,0.98,
492,10,10,10,,0.98,0.98,0.98,
493,9.99,9.99,9.99,,0.98,0.98,0.98,
494,9.99,9.99,9.99,,0.98,0.98,0.98,
495,9.99,9.99,9.99,,0.98,0.98,0.98,
496,9.99,9.99,9.99,,0.98,0.98,0.98,
497,9.99,9.99,9.99,,0.98,0.98,0.98,
498,9.99,9.99,9.99,,0.98,0.98,0.98,
499,9.99,9.99,9.99,,0.98,0.98,0.98,
500,9.99,9.99,9.99,,0.98,0.98,0.98,
501,9.99,9.99,9.99,,0.98,0.98,0.98,
502,9.99,9.99,9.99,,0.98,0.98,0.98,
503,9.9,9.9,9.9,,0.98,0.98,0.98,
504,9.9,9.9,9.9,,0.98,0.98,0.98,
505,9.87,9.87,9.87,,0.98,0.98,0.98,
506,9.78,9.78,9.78,,0.98,0.98,0.98,
507,9.75,9.75,9.75,,0.98,0.98,0.98,
508,9.75,9.75,9.75,,0.98,0.98,0.98,
509,9.7,9.7,9.7,,0.98,0.98,0.98,
510,9.7,9.7,9.7,,0.98,0.98,0.98,
511,9.7,9.7,9.7,,0.98,0.98,0.98,
512,9.67,9.67,9.67,,0.98,0.98,0.98,
513,9.67,9.67,9.67,,0.98,0.98,0.98,
514,9.67,9.67,9.67,,0.98,0.98,0.98,
515,9.67,9.67,9.67,,0.98,0.98,0.98,
516,9.67,9.67,9.67,,0.98,0.98,0.98,
517,9.67,9.67,9.67,,0.98,0.98,0.98,
518,9.5,9.5,9.5,,0.98,0.98,0.98,
519,9.5,9.5,9.5,,0.98,0.98,0.98,
520,9.5,9.5,9.5,,0.98,0.98,0.98,
521,9.5,9.5,9.5,,0.98,0.98,0.98,
522,9.5,9.5,9.5,,0.98,0.98,0.98,
523,9.5,9.5,9.5,,0.98,0.98,0.98,
524,9.48,9.48,9.48,,0.98,0.98,0.98,
525,9.48,9.48,9.48,,0.98,0.98,0.98,
526,9.48,9.48,9.48,,0.98,0.98,0.98,
527,9.48,9.48,9.48,,0.98,0.98,0.98,
528,9.48,9.48,9.48,,0.98,0.98,0.98,
529,9.48,9.48,9.48,,0.98,0.98,0.98,
530,9.4,9.4,9.4,,0.98,0.98,0.98,
531,9.33,9.33,9.33,,0.98,0.98,0.98,
532,9.33,9.33,9.33,,0.98,0.98,0.98,
533,9.33,9.33,9.33,,0.98,0.98,0.98,
534,9.33,9.33,9.33,,0.98,0.98,0.98,
535,9.33,9.33,9.33,,0.98,0.98,0.98,
536,9.33,9.33,9.33,,0.98,0.98,0.98,
537,9.33,9.33,9.33,,0.98,0.98,0.98,
538,9.22,9.22,9.22,,0.98,0.98,0.98,
539,9.2,9.2,9.2,,0.98,0.98,0.98,
540,9.2,9.2,9.2,,0.98,0.98,0.98,
541,9.2,9.2,9.2,,0.98,0.98,0.98,
542,9.2,9.2,9.2,,0.98,0.98,0.98,
543,9.2,9.2,9.2,,0.98,0.98,0.98,
544,9.2,9.2,9.2,,0.98,0.98,0.98,
545,9.2,9.2,9.2,,0.98,0.98,0.98,
546,9.2,9.2,9.2,,0.98,0.98,0.98,
547,9.2,9.2,9.2,,0.98,0.98,0.98,
548,9.2,9.2,9.2,,0.98,0.98,0.98,
549,9.2,9.2,9.2,,0.98,0.98,0.98,
