i,nbQst = 800
192,10.944041799096613
193,10.941653908467154
194,10.900971999786371
195,10.857783483900278
196,10.824007512602032
197,10.805618386356427
198,10.753282850568537
199,10.730029369813279
200,10.703308158849026
201,10.678039599449061
202,10.622797895275529
203,10.598292772248055
204,10.56186291561978
205,10.494094221897297
206,10.468674277005206
207,10.448968720172825
208,10.429683185354904
209,10.413435116917281
210,10.368977561969484
211,10.348183971327714
212,10.271066572036629
213,10.218300765909209
214,10.183097303324926
215,10.086028280982669
216,10.016400718109656
217,9.976505204169664
218,9.942218586256724
219,9.883708489566411
220,9.822086381523713
221,9.769049766998602
222,9.735130817409253
223,9.666438908722737
224,9.617176299246328
225,9.56680576160027
226,9.529666957791424
227,9.437107032318544
228,9.394934792848597
229,9.371779385390932
230,9.339196022699351
231,9.32354465309886
232,9.299952322364426
233,9.264528526918808
234,9.232432033333659
235,9.176140941130893
236,9.154791430893331
237,9.12575073603795
238,9.074773808740074
239,9.03699839337566
240,8.955405333668878
241,8.91276910322918
242,8.8622602012374
243,8.804751304683933
244,8.759173827693523
245,8.720320239861406
246,8.65350484444436
247,8.63421919605831
248,8.592696096465177
249,8.538172814454764
250,8.497228344077415
251,8.494051096035829
252,8.451944930507437
253,8.411395282867296
254,8.387856103720562
255,8.334412159378697
256,8.272265912972177
257,8.216011633879075
258,8.16674679304299
259,8.14733159361879
260,8.108303797200227
261,8.073905470884831
262,8.043308422651156
263,7.978615365124707
264,7.928699823820723
265,7.859215035077214
266,7.786659941819088
267,7.764651987329326
268,7.717012958778774
269,7.665787278703208
270,7.615843114329899
271,7.565211797098548
272,7.5277554423768445
273,7.50134865246078
274,7.461197544570253
275,7.365300618400169
276,7.333496046177955
277,7.280357367680284
278,7.25022984478185
279,7.2085360163253736
280,7.195966548899478
281,7.156337410723413
282,7.134688534670497
283,7.091519083983121
284,7.066051185318897
285,7.010140519503266
286,6.979684145708211
287,6.936176324151275
288,6.897144344301071
289,6.864929272194418
290,6.793870765059534
291,6.728474684074252
292,6.696260331409951
293,6.665346372588693
294,6.583383985810287
295,6.563293333587947
296,6.5196812890472415
297,6.478686534947587
298,6.41804155019664
299,6.374421862654966
300,6.331198474127162
301,6.2802351102212945
302,6.257580121644436
303,6.200506607803847
304,6.1821298362697155
305,6.114242618023163
306,6.062835507769973
307,6.021287552158245
308,5.999245745259337
309,5.90629568332105
310,5.847741129043291
311,5.769163788482497
312,5.743049803861161
313,5.719139089331102
314,5.64747955976308
315,5.5970670704337655
316,5.575484068079163
317,5.529625679931739
318,5.50713825270383
319,5.484132749733241
320,5.424341994136641
321,5.408979405253992
322,5.378466159751514
323,5.340622257677955
324,5.307063774261393
325,5.261416990538964
326,5.233882490098289
327,5.1890655748014485
328,5.153600489210226
329,5.101132648872889
330,5.062560853510684
331,5.035958057908707
332,5.011811203689045
333,4.96927850390603
334,4.928558095865553
335,4.880750509221346
336,4.847894107477744
337,4.7860584815106195
338,4.7413088839349395
339,4.66831363526921
340,4.628464214829784
341,4.586355019144109
342,4.556570619635795
343,4.525029471494282
344,4.474034237392184
345,4.429580503994745
346,4.387984163612097
347,4.347449471868094
348,4.297678792701525
349,4.274550773816038
350,4.1913925033102855
351,4.157708797426442
352,4.126295695606666
353,4.092847141992262
354,4.037382233412424
355,3.987558137607152
356,3.9528076232530434
357,3.904699215069033
358,3.838616917895454
359,3.7722984363498058
360,3.7059594061636836
361,3.673898170324297
362,3.6495052161248442
363,3.559718982093857
364,3.5240649169522245
365,3.5100096863224017
366,3.4637067166447126
367,3.421020256779267
368,3.384842378518346
369,3.3584514506523018
370,3.3048068882203308
371,3.2913078101028543
372,3.2590940073376946
373,3.216693771298567
374,3.1845783738058753
375,3.1456824565291415
376,3.09121070487812
377,3.0336208822902595
378,2.99669613568946
379,2.9723154407445636
380,2.9114054715712796
381,2.8851588289245806
382,2.838805532831788
383,2.8107295618573893
384,2.734596100391328
385,2.7067073745388335
386,2.650180345824625
387,2.605936364505785
388,2.582138708413207
389,2.5548733576547407
390,2.5126709970015995
391,2.4549468344384575
392,2.4182792715713735
393,2.3731485920185196
394,2.351621983706394
395,2.313404356675707
396,2.2898638770533797
397,2.2632297069631253
398,2.2361063397908705
399,2.21329137717577
400,2.1767710177657316
401,2.1317017219275805
402,2.113429717102484
403,2.09980512430251
404,2.0767399402781344
405,2.028817956147532
406,1.9910503870117289
407,1.964684132778731
408,1.9202933455494715
409,1.8940857158717872
410,1.831935023380318
411,1.788765442112191
412,1.7546324255803651
413,1.7111446654837745
414,1.661350925477572
415,1.627017989388628
416,1.5705894389883261
417,1.5561960364669403
418,1.5282263477019289
419,1.4797629455622539
420,1.4629931776835263
421,1.430138556948501
422,1.386040765410403
423,1.3393591532482438
424,1.29546576953029
425,1.2737091998278522
426,1.248084562909009
427,1.225879730771619
428,1.2081588758160273
429,1.1686263562170618
430,1.1322788039568443
431,1.1032852924598513
432,1.058103863990786
433,1.0163656086771828
434,0.9859428298967116
435,0.9469321686976685
436,0.9171220745996471
437,0.8737044130615789
438,0.839988949552014
439,0.824405914225949
440,0.7909818668928318
441,0.7770615877065883
442,0.7687540085115856
443,0.7269616695282461
444,0.7164781803233375
445,0.6983031588972993
446,0.6643960116314086
447,0.637987657831804
448,0.6206648151339134
449,0.602637020186658
450,0.5818976516998643
451,0.5702482853624811
452,0.5604306061244557
453,0.538042560188109
454,0.5218759299348387
455,0.49556785456553437
456,0.48373949922065507
457,0.4647215932741054
458,0.45523466657724543
459,0.4500721889738538
460,0.4406889931061724
461,0.41223755190650946
462,0.4091392295679985
463,0.39847402060816256
464,0.38675478623641957
465,0.3745289120259537
466,0.36745687635020613
467,0.3651217351881828
468,0.344773103342379
469,0.32840468290279234
470,0.3184354248849266
471,0.30468615623426787
472,0.29954857421001735
473,0.2936295655272934
474,0.279538941653408
475,0.2695450222948047
476,0.24448936622746661
477,0.23284369014015024
478,0.2298040196497027
479,0.22264184202607987
480,0.21159054707187502
481,0.194793459320931
482,0.1942902777372373
483,0.18383825107710033
484,0.17726555348178114
485,0.17726455348178105
486,0.17612900801904563
487,0.1703435843511755
488,0.1703390317424391
489,0.16768173339076967
490,0.13091190614402579
491,0.12709542671592344
492,0.10347454260223884
493,0.09915263160684823
494,0.09583156760063963
495,0.09243492520950108
496,0.0872816119292747
497,0.08719087355392997
498,0.08426144706975586
499,0.08088984535654428
500,0.06746696246947868
501,0.06726123348551279
502,0.06461129347306677
503,0.06200434096726972
504,0.061621931914700105
505,0.061046629515412086
506,0.05696827576379825
507,0.0556290531538397
508,0.054667506357561874
509,0.053758317043207694
510,0.052505082633803206
511,0.05193683737716712
512,0.04818695534720831
513,0.03544375256101763
514,0.03544375256101763
515,0.03282363045389052
516,0.032637130155540574
517,0.03248580712321288
518,0.032167279455456214
519,0.02553666204296922
520,0.025533078329033915
521,0.02552356254208478
522,0.02156482540634979
523,0.020196441286874683
524,0.009756273007788207
525,0.006100712401196131
526,0.005282289976064889
527,0.0016663376098516047
528,0.0016663376098516047
529,0.0016663376098516047
530,1.5712749951793837E-4
531,0.0
532,0.0
533,0.0
534,0.0
535,0.0
536,0.0
537,0.0
538,0.0
539,0.0
540,0.0
541,0.0
542,0.0
543,0.0
544,0.0
545,0.0
546,0.0
547,0.0
548,0.0
549,0.0
550,0.0
551,0.0
552,0.0
553,0.0
554,0.0
555,0.0
556,0.0
557,0.0
558,0.0
559,0.0
560,0.0
561,0.0
562,0.0
563,0.0
564,0.0
565,0.0
566,0.0
567,0.0
568,0.0
569,0.0
570,0.0
571,0.0
572,0.0
573,0.0
574,0.0
575,0.0
576,0.0
577,0.0
578,0.0
579,0.0
580,0.0
581,0.0
582,0.0
583,0.0
584,0.0
585,0.0
586,0.0
587,0.0
588,0.0
589,0.0
590,0.0
591,0.0
592,0.0
593,0.0
594,0.0
595,0.0
596,0.0
597,0.0
598,0.0
599,0.0
600,0.0
601,0.0
602,0.0
603,0.0
604,0.0
605,0.0
606,0.0
607,0.0
608,0.0
609,0.0
610,0.0
611,0.0
612,0.0
613,0.0
614,0.0
615,0.0
616,0.0
617,0.0
618,0.0
619,0.0
620,0.0
621,0.0
622,0.0
623,0.0
624,0.0
625,0.0
626,0.0
627,0.0
628,0.0
629,0.0
630,0.0
631,0.0
632,0.0
633,0.0
634,0.0
635,0.0
636,0.0
637,0.0
638,0.0
639,0.0
640,0.0
641,0.0
642,0.0
643,0.0
644,0.0
645,0.0
646,0.0
647,0.0
648,0.0
649,0.0
650,0.0
651,0.0
652,0.0
653,0.0
654,0.0
655,0.0
656,0.0
657,0.0
658,0.0
659,0.0
660,0.0
661,0.0
662,0.0
663,0.0
664,0.0
665,0.0
666,0.0
667,0.0
668,0.0
669,0.0
670,0.0
671,0.0
672,0.0
673,0.0
674,0.0
675,0.0
676,0.0
677,0.0
678,0.0
679,0.0
680,0.0
681,0.0
682,0.0
683,0.0
684,0.0
685,0.0
686,0.0
687,0.0
688,0.0
689,0.0
690,0.0
691,0.0
692,0.0
693,0.0
694,0.0
695,0.0
696,0.0
697,0.0
698,0.0
699,0.0
700,0.0
701,0.0
702,0.0
703,0.0
704,0.0
705,0.0
706,0.0
707,0.0
708,0.0
709,0.0
710,0.0
711,0.0
712,0.0
713,0.0
714,0.0
715,0.0
716,0.0
717,0.0
718,0.0
719,0.0
720,0.0
721,0.0
722,0.0
723,0.0
724,0.0
725,0.0
726,0.0
727,0.0
728,0.0
729,0.0
730,0.0
731,0.0
732,0.0
733,0.0
734,0.0
735,0.0
736,0.0
737,0.0
738,0.0
739,0.0
740,0.0
741,0.0
742,0.0
743,0.0
744,0.0
745,0.0
746,0.0
747,0.0
748,0.0
749,0.0
750,0.0
751,0.0
752,0.0
753,0.0
754,0.0
755,0.0
756,0.0
757,0.0
758,0.0
759,0.0
760,0.0
761,0.0
762,0.0
763,0.0
764,0.0
765,0.0
766,0.0
767,0.0
768,0.0
769,0.0
770,0.0
771,0.0
772,0.0
773,0.0
774,0.0
775,0.0
776,0.0
777,0.0
778,0.0
779,0.0
780,0.0
781,0.0
782,0.0
783,0.0
784,0.0
785,0.0
786,0.0
787,0.0
788,0.0
789,0.0
790,0.0
791,0.0
792,0.0
793,0.0
794,0.0
795,0.0
796,0.0
797,0.0
798,0.0
799,0.0
800,0.0
