i,nbQst = 800
357,19.5083582638505
358,19.465797608760308
359,19.442910696236673
360,19.423626761583087
361,19.409214205854386
362,19.39342395789129
363,19.36452702054513
364,19.33846021496854
365,19.325189368784365
366,19.32354060263947
367,19.305979183779392
368,19.294301998453488
369,19.279944279641608
370,19.246214640793596
371,19.232071575655283
372,19.161517914946703
373,19.13585844271147
374,19.114992169750828
375,19.06909961850437
376,19.05941693741381
377,19.056982749881893
378,19.046402576250912
379,19.027071510662754
380,19.027070110662752
381,18.987114186017397
382,18.973983440401057
383,18.9377533489776
384,18.910079669410923
385,18.841088964026714
386,18.799103475806643
387,18.771221886447773
388,18.76913171235732
389,18.753906815000743
390,18.73332371081845
391,18.713553029234117
392,18.657573489083536
393,18.640827608784
394,18.619791455591525
395,18.58694756845577
396,18.58219805369459
397,18.577241723616414
398,18.54867483606604
399,18.548526491598725
400,18.503439573910306
401,18.49422429407426
402,18.439178965334637
403,18.40261906274852
404,18.381616745012398
405,18.37138597118961
406,18.371250009849092
407,18.328994207444
408,18.322206995155224
409,18.29764702542344
410,18.275800319875792
411,18.21684405040879
412,18.194776295614368
413,18.141542268773694
414,18.12874400054662
415,18.108446763896872
416,18.06778017108312
417,18.067117624555635
418,18.03967828470032
419,18.034163939696825
420,18.00295230912307
421,18.002073337016927
422,17.932510346033006
423,17.89977351070431
424,17.888643897704316
425,17.854463421109884
426,17.825527910140895
427,17.802592203457046
428,17.78043280302384
429,17.75783932789689
430,17.735147684989304
431,17.734598625636934
432,17.717244757774907
433,17.7114466110887
434,17.66579139943981
435,17.651507941766003
436,17.61506639780477
437,17.577236958707456
438,17.570285810722734
439,17.53709032335108
440,17.527987712271415
441,17.503854190878613
442,17.483742433061703
443,17.399757966226332
444,17.394708833929787
445,17.374385138980095
446,17.311797306358738
447,17.304314856639607
448,17.29357044927345
449,17.26144160719786
450,17.251389501038297
451,17.233057354165314
452,17.223177842632502
453,17.183908063311442
454,17.182668601692985
455,17.15433013702299
456,17.138345624385664
457,17.110478963142082
458,17.073753893579017
459,17.024391477067237
460,17.020176362564218
461,17.017774489947964
462,16.97464274874251
463,16.97022272863785
464,16.955038637610215
465,16.94445083167287
466,16.914939850510905
467,16.90046640762295
468,16.89367721472181
469,16.885750382181246
470,16.82790274618371
471,16.782501822034362
472,16.728690773580507
473,16.696984167390944
474,16.67589706226854
475,16.657377689227506
476,16.631256685605592
477,16.605823447733243
478,16.601008923006784
479,16.593655395732664
480,16.57130976942553
481,16.55337373565104
482,16.510590045980333
483,16.502382689128353
484,16.483732184666017
485,16.477310120195387
486,16.432829100597633
487,16.350232609261518
488,16.334034876551506
489,16.3029716062598
490,16.286312065681255
491,16.239213320503378
492,16.226897217679774
493,16.226111337545834
494,16.205790725841286
495,16.185768136774136
496,16.146960780266184
497,16.14419462712785
498,16.129707896017717
499,16.109112091402753
500,16.077771664177426
501,16.04357833587877
502,16.013540049668585
503,15.926718320560903
504,15.91110607914426
505,15.887482211453433
506,15.875529742454193
507,15.847814205766822
508,15.845318270367448
509,15.796626864121556
510,15.786007078011174
511,15.774899071273914
512,15.76527671678326
513,15.76240543756198
514,15.75522027014087
515,15.74433534823061
516,15.733533737209155
517,15.70393070914343
518,15.70241490585061
519,15.672119111243548
520,15.643034401740765
521,15.56908500950389
522,15.569026563262536
523,15.567319913446592
524,15.544596588909776
525,15.496731310366483
526,15.452192147523133
527,15.442239724142269
528,15.42256641193436
529,15.401534696070751
530,15.393371242544617
531,15.39207744857558
532,15.355034534168428
533,15.321946848208825
534,15.274794415101299
535,15.225967641460521
536,15.15244595920935
537,15.122850454079206
538,15.097288058245427
539,15.096783021428203
540,15.080992985715643
541,15.04950934177857
542,15.044705884388316
543,15.024040809045212
544,14.99951067063169
545,14.98033455242237
546,14.970293098675645
547,14.947332994185949
548,14.93160024227345
549,14.903468261168518
550,14.883527044857237
551,14.874123070559344
552,14.860580881125314
553,14.82520943931667
554,14.811350687658297
555,14.795307011518753
556,14.735792730626953
557,14.698237811300654
558,14.676032261983744
559,14.645069851790838
560,14.627492412839025
561,14.588164287174802
562,14.58369517493268
563,14.579409332646355
564,14.54773274942247
565,14.537780588516735
566,14.526403419047003
567,14.52369232191605
568,14.47979669263007
569,14.45721149625052
570,14.421035517670942
571,14.377258212663516
572,14.37442562852611
573,14.370752436232506
574,14.347196023100206
575,14.346461157383803
576,14.31978201443665
577,14.29047522634823
578,14.259516212460872
579,14.245866652798721
580,14.202344013766824
581,14.17192021235747
582,14.15012822501083
583,14.141524486528585
584,14.132377144237504
585,14.116860894537487
586,14.108253943675944
587,14.099374983475203
588,14.042558821294692
589,14.005438261972513
590,13.989825463000264
591,13.976329895494482
592,13.966616319218208
593,13.933824999987953
594,13.893073892596387
595,13.860981590356324
596,13.819138878156355
597,13.778726818388078
598,13.715845748989544
599,13.675583466543637
600,13.632523305205877
601,13.594877694262188
602,13.57315792813142
603,13.54125510596963
604,13.51802025324099
605,13.49680315209798
606,13.486444413527677
607,13.448291890787292
608,13.444002687986684
609,13.413727548172119
610,13.380256447791874
611,13.368436517481944
612,13.359902207789428
613,13.341173576215704
614,13.278225289530734
615,13.258805282586378
616,13.20456876745552
617,13.190769111568558
618,13.16231329510158
619,13.153557683597406
620,13.151093692780542
621,13.127159249597273
622,13.124198093060933
623,13.091324960794543
624,13.055276845566903
625,13.023494540705473
626,13.015190084613916
627,12.96813605662247
628,12.958554404710481
629,12.943889484889208
630,12.940956755503862
631,12.859600101219407
632,12.820212732464265
633,12.813653183737367
634,12.758267190842558
635,12.727453191988385
636,12.713968687312146
637,12.704832072019332
638,12.689264690254207
639,12.645572716595344
640,12.615921835732221
641,12.56833632106294
642,12.556614438226365
643,12.543239275366346
644,12.521655072323885
645,12.513483920484338
646,12.505898778020093
647,12.50430852918733
648,12.466425414376678
649,12.44210625638961
650,12.413618979771552
651,12.39603310573435
652,12.383505428092707
653,12.365470091519331
654,12.364841108512124
655,12.328040906045327
656,12.317322423411492
657,12.2919497898909
658,12.27628860400076
659,12.262583477456223
660,12.240908790113359
661,12.195241500828175
662,12.179139972055497
663,12.172957126975469
664,12.172629442610154
665,12.144014139769627
666,12.120075897338422
667,12.11065997891211
668,12.089367177328818
669,12.044283406478645
670,12.01844706289763
671,11.969029402446532
672,11.938569877663936
673,11.884404650993883
674,11.862180748894396
675,11.844786665150835
676,11.812820882793762
677,11.797642360317328
678,11.767810356924342
679,11.766763494948908
680,11.757264598306287
681,11.752349095429796
682,11.747979032740808
683,11.736140036368093
684,11.735433205250521
685,11.673625182636956
686,11.67290526031249
687,11.661091737295019
688,11.642606083534641
689,11.62978843771581
690,11.613225916574368
691,11.547139186881633
692,11.500630222271777
693,11.477976274157015
694,11.477535702609863
695,11.458239395178433
696,11.419098638404503
697,11.387424824379302
698,11.384565345469099
699,11.379531413982656
700,11.377238598436655
701,11.339817410317266
702,11.316465178621808
703,11.279436008701323
704,11.279183808017402
705,11.267897871312837
706,11.255799733129592
707,11.197835749780117
708,11.188469890297156
709,11.166824503587632
710,11.122007574667517
711,11.112784884377573
712,11.105517357088189
713,11.07047740113775
714,11.050321741331521
715,11.038394218449394
716,11.02276849421018
717,10.984203372930487
718,10.98324610505545
719,10.983069134238733
720,10.956824414514221
721,10.94435332226092
722,10.928371773572733
723,10.88618534147754
724,10.857733655312142
725,10.81830611831715
726,10.804114985210997
727,10.77958307118535
728,10.763567746517744
729,10.734254396351751
730,10.734254296351754
731,10.689491890826503
732,10.631935937178215
733,10.61210455397876
734,10.603423650510788
735,10.588771630847331
736,10.585131793271003
737,10.585104125626817
738,10.552761735351101
739,10.537889528101045
740,10.482533916981206
741,10.48172169896984
742,10.461742630724515
743,10.45289842278659
744,10.424042889429462
745,10.41170448859827
746,10.394291571407235
747,10.384912948527374
748,10.348698275510065
749,10.326424042110554
750,10.323215993459558
751,10.317793103438326
752,10.3023227826388
753,10.291509566776439
754,10.278157982316234
755,10.270971130137443
756,10.265799951247885
757,10.259765091987669
758,10.255868487170568
759,10.233841474093241
760,10.232488249245149
761,10.199883842747267
762,10.17054433717533
763,10.161744510199826
764,10.131839887448068
765,10.11796849878088
766,10.08562668425069
767,10.07142176763567
768,10.064005132270653
769,10.054926900998629
770,10.027668306491494
771,9.983176093887929
772,9.965331358261905
773,9.944493340165792
774,9.924396833437262
775,9.909103089308495
776,9.906656567143333
777,9.898764358836196
778,9.876443249116337
779,9.867438846857844
780,9.843281277589039
781,9.836946729161049
782,9.827743074128675
783,9.797154548571589
784,9.775160379857136
785,9.743590360444825
786,9.710436271741486
787,9.688625500837748
788,9.684067249060217
789,9.677482709831231
790,9.650999153048827
791,9.637181846593824
792,9.611112013927249
793,9.569259600437402
794,9.562795685599202
795,9.549222373634702
796,9.543575089894606
797,9.506862285654773
798,9.501102827692547
799,9.494445776736583
800,9.485436056277967
