i,qC = 300 then qV = 200
310,18.759798442670345
311,18.75168622671095
312,18.744332092743676
313,18.713467747854352
314,18.696076085722876
315,18.68048179618265
316,18.653374436411212
317,18.633256145512394
318,18.598483186333727
319,18.575037919938616
320,18.546492628936694
321,18.51024221736702
322,18.49199090095014
323,18.43143157919773
324,18.317765226992513
325,18.240324360812327
326,18.140081864304207
327,17.95938712496486
328,17.935207915276465
329,17.856140295168572
330,17.770351019609897
331,17.64057219030298
332,17.605482024274043
333,17.534741488273056
334,17.441637372760976
335,17.421087471111573
336,17.367664734071624
337,17.335402881974648
338,17.317219921154486
339,17.244307716956094
340,17.236438144337658
341,17.186979745668296
342,17.16762125689022
343,17.155757289530126
344,17.072877522216217
345,17.049756379772173
346,17.02738790137768
347,16.94549165217682
348,16.901740860148184
349,16.857761283430715
350,16.699835484231574
351,16.572177580407338
352,16.45790873350332
353,16.424339440813235
354,16.3910925870683
355,16.305251043213033
356,16.2390450313685
357,16.157935194049696
358,16.06162582578445
359,16.029659648094565
360,16.0140956093728
361,15.964337339167614
362,15.949628954356445
363,15.911123443975743
364,15.893002717567967
365,15.845624028882705
366,15.77073637944167
367,15.73732039336952
368,15.652746961270989
369,15.627934795161279
370,15.512180464410468
371,15.42829347001373
372,15.369296244465772
373,15.247199173436933
374,15.165980312320704
375,15.124572386934954
376,15.054082335535334
377,15.038047561420925
378,14.954193428602247
379,14.88606906112475
380,14.821376567796763
381,14.684835572714709
382,14.644177969839443
383,14.60272395822443
384,14.511033605644288
385,14.496584562707977
386,14.392793146073679
387,14.361432289086467
388,14.304566356479633
389,14.249546612354585
390,14.204504770603563
391,14.154863188262603
392,14.087892292548784
393,14.038449064398705
394,14.031830362960898
395,13.980877430196667
396,13.92432921695906
397,13.868934300020719
398,13.86733760284134
399,13.772121945549529
400,13.719025482661262
401,13.674271955782894
402,13.61706256824824
403,13.563892086560148
404,13.53612748864488
405,13.503099079574186
406,13.437393529343355
407,13.393744784063516
408,13.316570445667084
409,13.2759419188908
410,13.252172477188495
411,13.221308221175871
412,13.183541469643295
413,13.100274735793167
414,13.018457475473127
415,12.961248444503696
416,12.891953684205541
417,12.821215152385928
418,12.806594495267763
419,12.755633679772568
420,12.691734453719244
421,12.643715331213988
422,12.61484224263032
423,12.576190458603923
424,12.554115760644581
425,12.506927065295168
426,12.485647895130121
427,12.4758097129275
428,12.44181385892541
429,12.41377831217603
430,12.332218919376912
431,12.300522351349578
432,12.252263711429393
433,12.22743433147841
434,12.196631398758898
435,12.168238344537766
436,12.141344442881554
437,12.08491306995243
438,12.044560663413927
439,11.99035377559154
440,11.967590708885364
441,11.905505064627686
442,11.86293254121383
443,11.827600347961452
444,11.818147290207877
445,11.760084674267782
446,11.680540620858926
447,11.64290144316695
448,11.611572839798031
449,11.56431438555413
450,11.498088863228862
451,11.39398646247038
452,11.358901078071918
453,11.296015051507258
454,11.258572930620156
455,11.198242977443984
456,11.100550281594355
457,11.031979139441727
458,10.975579643178033
459,10.94144901483019
460,10.906039384188674
461,10.791578550408062
462,10.736650074653515
463,10.702957299104234
464,10.675790080998043
465,10.63328502212367
466,10.593288019438083
467,10.550939274638397
468,10.493941613089758
469,10.458535327271544
470,10.433460973368831
471,10.398252436643096
472,10.337300187454458
473,10.273809456819151
474,10.21214350989402
475,10.149874518869716
476,10.107270117549467
477,10.06333828132479
478,10.025757312797893
479,9.964524988646241
480,9.926322957916094
481,9.874888812304954
482,9.813261606062154
483,9.742082392045907
484,9.696173462986753
485,9.621495760465397
486,9.577327109668687
487,9.554857696456876
488,9.483268577024035
489,9.451525881570667
490,9.38380827467126
491,9.364068820509736
492,9.3196584975088
493,9.288049006054266
494,9.220236461088634
495,9.187554317630951
496,9.158943754971775
497,9.141724959359385
498,9.08940703850679
499,9.03217746314054
500,9.010651532211222
