i,qC = 250 then qV = 250
290,16.71377907825367
291,16.640551138078678
292,16.615995460492574
293,16.511866964201786
294,16.495274984915614
295,16.42786846200572
296,16.36335383075479
297,16.29934078149772
298,16.23151107824412
299,16.105463222984167
300,16.031861716613147
301,15.872992725576216
302,15.841833671721432
303,15.77546569806367
304,15.76928423845715
305,15.699832705951989
306,15.625657417626423
307,15.527119052089164
308,15.49633636585965
309,15.431524191345309
310,15.341550173444821
311,15.21700719443692
312,15.155366401043688
313,15.076455056061082
314,15.05214221788342
315,15.010659583824879
316,15.00197319793327
317,14.924756518584166
318,14.878384377870598
319,14.81736535927016
320,14.771613158453821
321,14.742358502597588
322,14.708904678296209
323,14.624437533044754
324,14.569132464885685
325,14.451312464232874
326,14.38632560447386
327,14.28090259224977
328,14.243036502513135
329,14.118113792081573
330,14.067229453179426
331,14.010172969312162
332,13.945915414235165
333,13.884254852846214
334,13.864246644284556
335,13.792918610830016
336,13.67635189885953
337,13.591609094927401
338,13.536777963316354
339,13.514929962659428
340,13.453369836035572
341,13.413039928355875
342,13.37587290544897
343,13.349260822611255
344,13.323181183272315
345,13.287053188871159
346,13.205626662230003
347,13.139131823890683
348,13.113192136721974
349,13.077990668209008
350,13.04549556848414
351,12.893399161746867
352,12.859127895053527
353,12.823046205941097
354,12.774361312498346
355,12.742483959726375
356,12.671304221075264
357,12.633055045293831
358,12.56571568504105
359,12.553926033606151
360,12.498289772881563
361,12.420963105947301
362,12.399322673899846
363,12.284231967701198
364,12.262363960639064
365,12.158887738565248
366,12.093311959950436
367,12.009431771329101
368,11.950509901293625
369,11.908830831678848
370,11.874905691859468
371,11.857132453004759
372,11.80735492971527
373,11.75672946795186
374,11.657052995370362
375,11.602191911563
376,11.572339974444022
377,11.4890483536578
378,11.447301313811806
379,11.381682452674644
380,11.327416197459378
381,11.309249699698409
382,11.256823504704103
383,11.224041310505832
384,11.199153175184696
385,11.181682810026434
386,11.155224041749664
387,11.109531209770754
388,11.039430110564217
389,10.973679731282946
390,10.959095723172293
391,10.858750463561648
392,10.820296869310159
393,10.788639796192827
394,10.736932108133667
395,10.684116074441935
396,10.640879259252074
397,10.613715211095148
398,10.543837648365884
399,10.467852308642149
400,10.429452203441581
401,10.347151019193758
402,10.305381593881819
403,10.274109137644388
404,10.208587694245502
405,10.181263587889731
406,10.142010352497834
407,10.117990825945816
408,10.093713298906025
409,10.053330767322679
410,10.021533077914828
411,9.96259447012471
412,9.92363422816165
413,9.872925672277214
414,9.836434287730421
415,9.800298102615587
416,9.779002009677725
417,9.693499737619018
418,9.655428843771055
419,9.624687881479904
420,9.589315676347114
421,9.572847446598908
422,9.48136729835381
423,9.442518139667348
424,9.379944371222804
425,9.33760130994728
426,9.260268844480438
427,9.213884194494913
428,9.166788406690014
429,9.117990902918908
430,9.073741658951173
431,9.030433351876756
432,8.982009410197234
433,8.960583954846777
434,8.886560642714386
435,8.84860009611798
436,8.795932196587216
437,8.723511264934311
438,8.672359546965133
439,8.624262568465056
440,8.569562731029002
441,8.523641493784611
442,8.446775314577035
443,8.4243168929312
444,8.385917039367033
445,8.280823148317396
446,8.230265455199596
447,8.175662872262851
448,8.139458613903455
449,8.120907663738375
450,8.092152572440524
451,8.02722806923222
452,7.980556732698443
453,7.941728638032501
454,7.92323615135534
455,7.890236756621864
456,7.833433413722104
457,7.760189440519499
458,7.736960234813322
459,7.673082556650598
460,7.642156499731187
461,7.61971425594595
462,7.571826849641666
463,7.495807522470485
464,7.433125696652797
465,7.3830770892421915
466,7.351658380182425
467,7.320328421782344
468,7.263954695073629
469,7.240383227588423
470,7.213678647162108
471,7.163517410451072
472,7.081579393456819
473,7.064280756011614
474,7.019773805699356
475,7.0002335766236214
476,6.938943399973821
477,6.896026064927311
478,6.878782605872168
479,6.853550950017299
480,6.7939360790735135
481,6.755477475766606
482,6.69105671319341
483,6.665063243747381
484,6.629713399267331
485,6.591745178237674
486,6.549182798000042
487,6.515048975363302
488,6.498934295409594
489,6.482464803228593
490,6.42681376382787
491,6.388477480394526
492,6.349542844999592
493,6.311378954170165
494,6.25892731813105
495,6.221395447566305
496,6.179216915596167
497,6.150769337396602
498,6.116650458348679
499,6.087840951600878
500,5.991171620307796
