i,qV(1)/qC(0),Run 1 of 25,qV(1)/qC(0),Run 2 of 25,qV(1)/qC(0),Run 3 of 25,qV(1)/qC(0),Run 4 of 25,qV(1)/qC(0),Run 5 of 25,qV(1)/qC(0),Run 6 of 25,qV(1)/qC(0),Run 7 of 25,qV(1)/qC(0),Run 8 of 25,qV(1)/qC(0),Run 9 of 25,qV(1)/qC(0),Run 10 of 25,qV(1)/qC(0),Run 11 of 25,qV(1)/qC(0),Run 12 of 25,qV(1)/qC(0),Run 13 of 25,qV(1)/qC(0),Run 14 of 25,qV(1)/qC(0),Run 15 of 25,qV(1)/qC(0),Run 16 of 25,qV(1)/qC(0),Run 17 of 25,qV(1)/qC(0),Run 18 of 25,qV(1)/qC(0),Run 19 of 25,qV(1)/qC(0),Run 20 of 25,qV(1)/qC(0),Run 21 of 25,qV(1)/qC(0),Run 22 of 25,qV(1)/qC(0),Run 23 of 25,qV(1)/qC(0),Run 24 of 25,qV(1)/qC(0),Run 25 of 25
11,0,"Question{QuestionCommittee{λ=2105/2048, rank=1}}",0,"Question{QuestionCommittee{λ=2599/2048, rank=1}}",0,"Question{QuestionCommittee{λ=2257/2048, rank=1}}",0,"Question{QuestionCommittee{λ=2105/2048, rank=1}}",0,"Question{QuestionCommittee{λ=2485/2048, rank=1}}",0,"Question{QuestionCommittee{λ=2067/2048, rank=1}}",0,"Question{QuestionCommittee{λ=2143/2048, rank=1}}",0,"Question{QuestionCommittee{λ=2067/2048, rank=1}}",0,"Question{QuestionCommittee{λ=2257/2048, rank=1}}",0,"Question{QuestionCommittee{λ=3929/2048, rank=1}}",0,"Question{QuestionCommittee{λ=2181/2048, rank=1}}",0,"Question{QuestionCommittee{λ=2105/2048, rank=1}}",0,"Question{QuestionCommittee{λ=3017/2048, rank=1}}",0,"Question{QuestionCommittee{λ=2599/2048, rank=1}}",0,"Question{QuestionCommittee{λ=2105/2048, rank=1}}",0,"Question{QuestionCommittee{λ=2637/2048, rank=1}}",0,"Question{QuestionCommittee{λ=2561/2048, rank=1}}",0,"Question{QuestionCommittee{λ=2143/2048, rank=1}}",0,"Question{QuestionCommittee{λ=2447/2048, rank=1}}",0,"Question{QuestionCommittee{λ=2561/2048, rank=1}}",0,"Question{QuestionCommittee{λ=3131/2048, rank=1}}",0,"Question{QuestionCommittee{λ=2257/2048, rank=1}}",0,"Question{QuestionCommittee{λ=2181/2048, rank=1}}",0,"Question{QuestionCommittee{λ=2181/2048, rank=1}}",0,"Question{QuestionCommittee{λ=2067/2048, rank=1}}"
12,0,"Question{QuestionCommittee{λ=4229/4096, rank=1}}",0,"Question{QuestionCommittee{λ=5217/4096, rank=1}}",0,"Question{QuestionCommittee{λ=4533/4096, rank=1}}",0,"Question{QuestionCommittee{λ=4191/4096, rank=1}}",0,"Question{QuestionCommittee{λ=4989/4096, rank=1}}",0,"Question{QuestionCommittee{λ=4115/4096, rank=1}}",0,"Question{QuestionCommittee{λ=4305/4096, rank=1}}",0,"Question{QuestionCommittee{λ=4153/4096, rank=1}}",0,"Question{QuestionCommittee{λ=4533/4096, rank=1}}",0,"Question{QuestionCommittee{λ=7877/4096, rank=1}}",0,"Question{QuestionCommittee{λ=4381/4096, rank=1}}",0,"Question{QuestionCommittee{λ=4229/4096, rank=1}}",0,"Question{QuestionCommittee{λ=6053/4096, rank=1}}",0,"Question{QuestionCommittee{λ=5217/4096, rank=1}}",0,"Question{QuestionCommittee{λ=4191/4096, rank=1}}",0,"Question{QuestionCommittee{λ=5293/4096, rank=1}}",0,"Question{QuestionCommittee{λ=5103/4096, rank=1}}",0,"Question{QuestionCommittee{λ=4305/4096, rank=1}}",0,"Question{QuestionCommittee{λ=4875/4096, rank=1}}",0,"Question{QuestionCommittee{λ=5103/4096, rank=1}}",0,"Question{QuestionCommittee{λ=6243/4096, rank=1}}",0,"Question{QuestionCommittee{λ=4495/4096, rank=1}}",0,"Question{QuestionCommittee{λ=4381/4096, rank=1}}",0,"Question{QuestionCommittee{λ=4343/4096, rank=1}}",0,"Question{QuestionCommittee{λ=4153/4096, rank=1}}"
13,0,"Question{QuestionCommittee{λ=8477/8192, rank=1}}",0,"Question{QuestionCommittee{λ=10453/8192, rank=1}}",0,"Question{QuestionCommittee{λ=9085/8192, rank=1}}",0,"Question{QuestionCommittee{λ=8363/8192, rank=1}}",0,"Question{QuestionCommittee{λ=9959/8192, rank=1}}",0,"Question{QuestionCommittee{λ=8211/8192, rank=1}}",0,"Question{QuestionCommittee{λ=8591/8192, rank=1}}",0,"Question{QuestionCommittee{λ=8287/8192, rank=1}}",0,"Question{QuestionCommittee{λ=9085/8192, rank=1}}",0,"Question{QuestionCommittee{λ=15773/8192, rank=1}}",0,"Question{QuestionCommittee{λ=8781/8192, rank=1}}",0,"Question{QuestionCommittee{λ=8439/8192, rank=1}}",0,"Question{QuestionCommittee{λ=12087/8192, rank=1}}",0,"Question{QuestionCommittee{λ=10453/8192, rank=1}}",0,"Question{QuestionCommittee{λ=8363/8192, rank=1}}",0,"Question{QuestionCommittee{λ=10605/8192, rank=1}}",0,"Question{QuestionCommittee{λ=10225/8192, rank=1}}",0,"Question{QuestionCommittee{λ=8591/8192, rank=1}}",0,"Question{QuestionCommittee{λ=9731/8192, rank=1}}",0,"Question{QuestionCommittee{λ=10225/8192, rank=1}}",0,"Question{QuestionCommittee{λ=12467/8192, rank=1}}",0,"Question{QuestionCommittee{λ=9009/8192, rank=1}}",0,"Question{QuestionCommittee{λ=8743/8192, rank=1}}",0,"Question{QuestionCommittee{λ=8705/8192, rank=1}}",0,"Question{QuestionCommittee{λ=8325/8192, rank=1}}"
14,0,"Question{QuestionCommittee{λ=16973/16384, rank=1}}",0,"Question{QuestionCommittee{λ=20887/16384, rank=1}}",0,"Question{QuestionCommittee{λ=18189/16384, rank=1}}",0,"Question{QuestionCommittee{λ=16707/16384, rank=1}}",0,"Question{QuestionCommittee{λ=19899/16384, rank=1}}",0,"Question{QuestionCommittee{λ=16403/16384, rank=1}}",0,"Question{QuestionCommittee{λ=17201/16384, rank=1}}",0,"Question{QuestionCommittee{λ=16555/16384, rank=1}}",0,"Question{QuestionCommittee{λ=18189/16384, rank=1}}",0,"Question{QuestionCommittee{λ=31565/16384, rank=1}}",0,"Question{QuestionCommittee{λ=17543/16384, rank=1}}",0,"Question{QuestionCommittee{λ=16859/16384, rank=1}}",0,"Question{QuestionCommittee{λ=24193/16384, rank=1}}",0,"Question{QuestionCommittee{λ=20925/16384, rank=1}}",0,"Question{QuestionCommittee{λ=16745/16384, rank=1}}",0,"Question{QuestionCommittee{λ=21229/16384, rank=1}}",0,"Question{QuestionCommittee{λ=20431/16384, rank=1}}",0,"Question{QuestionCommittee{λ=17163/16384, rank=1}}",0,"Question{QuestionCommittee{λ=19481/16384, rank=1}}",0,"Question{QuestionCommittee{λ=20431/16384, rank=1}}",0,"Question{QuestionCommittee{λ=24953/16384, rank=1}}",0,"Question{QuestionCommittee{λ=17999/16384, rank=1}}",0,"Question{QuestionCommittee{λ=17467/16384, rank=1}}",0,"Question{QuestionCommittee{λ=17391/16384, rank=1}}",0,"Question{QuestionCommittee{λ=16631/16384, rank=1}}"
15,0,"Question{QuestionCommittee{λ=33927/32768, rank=1}}",0,"Question{QuestionCommittee{λ=41793/32768, rank=1}}",0,"Question{QuestionCommittee{λ=36359/32768, rank=1}}",0,"Question{QuestionCommittee{λ=33433/32768, rank=1}}",0,"Question{QuestionCommittee{λ=39817/32768, rank=1}}",0,"Question{QuestionCommittee{λ=32825/32768, rank=1}}",0,"Question{QuestionCommittee{λ=34383/32768, rank=1}}",0,"Question{QuestionCommittee{λ=33129/32768, rank=1}}",0,"Question{QuestionCommittee{λ=36359/32768, rank=1}}",0,"Question{QuestionCommittee{λ=63149/32768, rank=1}}",0,"Question{QuestionCommittee{λ=35067/32768, rank=1}}",0,"Question{QuestionCommittee{λ=33699/32768, rank=1}}",0,"Question{QuestionCommittee{λ=48367/32768, rank=1}}",0,"Question{QuestionCommittee{λ=41831/32768, rank=1}}",0,"Question{QuestionCommittee{λ=33509/32768, rank=1}}",0,"Question{QuestionCommittee{λ=42439/32768, rank=1}}",0,"Question{QuestionCommittee{λ=40843/32768, rank=1}}",0,"Question{QuestionCommittee{λ=34307/32768, rank=1}}",0,"Question{QuestionCommittee{λ=38981/32768, rank=1}}",0,"Question{QuestionCommittee{λ=40843/32768, rank=1}}",0,"Question{QuestionCommittee{λ=49925/32768, rank=1}}",0,"Question{QuestionCommittee{λ=36017/32768, rank=1}}",0,"Question{QuestionCommittee{λ=34953/32768, rank=1}}",0,"Question{QuestionCommittee{λ=34763/32768, rank=1}}",0,"Question{QuestionCommittee{λ=33243/32768, rank=1}}"
16,0,"Question{QuestionCommittee{λ=67835/65536, rank=1}}",0,"Question{QuestionCommittee{λ=83605/65536, rank=1}}",0,"Question{QuestionCommittee{λ=72737/65536, rank=1}}",0,"Question{QuestionCommittee{λ=66885/65536, rank=1}}",0,"Question{QuestionCommittee{λ=79653/65536, rank=1}}",0,"Question{QuestionCommittee{λ=65669/65536, rank=1}}",0,"Question{QuestionCommittee{λ=68785/65536, rank=1}}",0,"Question{QuestionCommittee{λ=66277/65536, rank=1}}",0,"Question{QuestionCommittee{λ=72737/65536, rank=1}}",0,"Question{QuestionCommittee{λ=126279/65536, rank=1}}",0,"Question{QuestionCommittee{λ=70153/65536, rank=1}}",0,"Question{QuestionCommittee{λ=67379/65536, rank=1}}",0,"Question{QuestionCommittee{λ=96715/65536, rank=1}}",0,"Question{QuestionCommittee{λ=83681/65536, rank=1}}",0,"Question{QuestionCommittee{λ=66999/65536, rank=1}}",0,"Question{QuestionCommittee{λ=84897/65536, rank=1}}",0,"Question{QuestionCommittee{λ=81667/65536, rank=1}}",0,"Question{QuestionCommittee{λ=68595/65536, rank=1}}",0,"Question{QuestionCommittee{λ=77943/65536, rank=1}}",0,"Question{QuestionCommittee{λ=81667/65536, rank=1}}",0,"Question{QuestionCommittee{λ=99869/65536, rank=1}}",0,"Question{QuestionCommittee{λ=72053/65536, rank=1}}",0,"Question{QuestionCommittee{λ=69887/65536, rank=1}}",0,"Question{QuestionCommittee{λ=69545/65536, rank=1}}",0,"Question{QuestionCommittee{λ=66505/65536, rank=1}}"
17,0,"Question{QuestionCommittee{λ=135689/131072, rank=1}}",0,"Question{QuestionCommittee{λ=167191/131072, rank=1}}",0,"Question{QuestionCommittee{λ=145455/131072, rank=1}}",0,"Question{QuestionCommittee{λ=133789/131072, rank=1}}",0,"Question{QuestionCommittee{λ=159287/131072, rank=1}}",0,"Question{QuestionCommittee{λ=131357/131072, rank=1}}",0,"Question{QuestionCommittee{λ=137551/131072, rank=1}}",0,"Question{QuestionCommittee{λ=132573/131072, rank=1}}",0,"Question{QuestionCommittee{λ=145493/131072, rank=1}}",0,"Question{QuestionCommittee{λ=252539/131072, rank=1}}",0,"Question{QuestionCommittee{λ=140325/131072, rank=1}}",0,"Question{QuestionCommittee{λ=134739/131072, rank=1}}",0,"Question{QuestionCommittee{λ=193449/131072, rank=1}}",0,"Question{QuestionCommittee{λ=167381/131072, rank=1}}",0,"Question{QuestionCommittee{λ=133979/131072, rank=1}}",0,"Question{QuestionCommittee{λ=169775/131072, rank=1}}",0,"Question{QuestionCommittee{λ=163315/131072, rank=1}}",0,"Question{QuestionCommittee{λ=137171/131072, rank=1}}",0,"Question{QuestionCommittee{λ=155867/131072, rank=1}}",0,"Question{QuestionCommittee{λ=163315/131072, rank=1}}",0,"Question{QuestionCommittee{λ=199719/131072, rank=1}}",0,"Question{QuestionCommittee{λ=144087/131072, rank=1}}",0,"Question{QuestionCommittee{λ=139793/131072, rank=1}}",0,"Question{QuestionCommittee{λ=139109/131072, rank=1}}",0,"Question{QuestionCommittee{λ=132991/131072, rank=1}}"
18,0,"Question{QuestionCommittee{λ=271359/262144, rank=1}}",0,"Question{QuestionCommittee{λ=334363/262144, rank=1}}",0,"Question{QuestionCommittee{λ=290891/262144, rank=1}}",0,"Question{QuestionCommittee{λ=267597/262144, rank=1}}",0,"Question{QuestionCommittee{λ=318593/262144, rank=1}}",0,"Question{QuestionCommittee{λ=262695/262144, rank=1}}",0,"Question{QuestionCommittee{λ=275083/262144, rank=1}}",0,"Question{QuestionCommittee{λ=265127/262144, rank=1}}",0,"Question{QuestionCommittee{λ=291005/262144, rank=1}}",0,"Question{QuestionCommittee{λ=505059/262144, rank=1}}",0,"Question{QuestionCommittee{λ=280669/262144, rank=1}}",0,"Question{QuestionCommittee{λ=269497/262144, rank=1}}",0,"Question{QuestionCommittee{λ=386879/262144, rank=1}}",0,"Question{QuestionCommittee{λ=334781/262144, rank=1}}",0,"Question{QuestionCommittee{λ=267939/262144, rank=1}}",0,"Question{QuestionCommittee{λ=339569/262144, rank=1}}",0,"Question{QuestionCommittee{λ=326611/262144, rank=1}}",0,"Question{QuestionCommittee{λ=274323/262144, rank=1}}",0,"Question{QuestionCommittee{λ=311715/262144, rank=1}}",0,"Question{QuestionCommittee{λ=326611/262144, rank=1}}",0,"Question{QuestionCommittee{λ=399419/262144, rank=1}}",0,"Question{QuestionCommittee{λ=288193/262144, rank=1}}",0,"Question{QuestionCommittee{λ=279567/262144, rank=1}}",0,"Question{QuestionCommittee{λ=278199/262144, rank=1}}",0,"Question{QuestionCommittee{λ=265963/262144, rank=1}}"
19,0,"Question{QuestionCommittee{λ=542699/524288, rank=1}}",0,"Question{QuestionCommittee{λ=668745/524288, rank=1}}",0,"Question{QuestionCommittee{λ=581763/524288, rank=1}}",0,"Question{QuestionCommittee{λ=535213/524288, rank=1}}",0,"Question{QuestionCommittee{λ=637205/524288, rank=1}}",0,"Question{QuestionCommittee{λ=525371/524288, rank=1}}",0,"Question{QuestionCommittee{λ=550147/524288, rank=1}}",0,"Question{QuestionCommittee{λ=530235/524288, rank=1}}",0,"Question{QuestionCommittee{λ=581991/524288, rank=1}}",0,"Question{QuestionCommittee{λ=1010099/524288, rank=1}}",0,"Question{QuestionCommittee{λ=561319/524288, rank=1}}",0,"Question{QuestionCommittee{λ=538975/524288, rank=1}}",0,"Question{QuestionCommittee{λ=773777/524288, rank=1}}",0,"Question{QuestionCommittee{λ=669543/524288, rank=1}}",0,"Question{QuestionCommittee{λ=535859/524288, rank=1}}",0,"Question{QuestionCommittee{λ=679157/524288, rank=1}}",0,"Question{QuestionCommittee{λ=653203/524288, rank=1}}",0,"Question{QuestionCommittee{λ=548627/524288, rank=1}}",0,"Question{QuestionCommittee{λ=623411/524288, rank=1}}",0,"Question{QuestionCommittee{λ=653241/524288, rank=1}}",0,"Question{QuestionCommittee{λ=798857/524288, rank=1}}",0,"Question{QuestionCommittee{λ=576405/524288, rank=1}}",0,"Question{QuestionCommittee{λ=559153/524288, rank=1}}",0,"Question{QuestionCommittee{λ=556379/524288, rank=1}}",0,"Question{QuestionCommittee{λ=531945/524288, rank=1}}"
20,0,"Question{QuestionCommittee{λ=1085417/1048576, rank=1}}",0,"Question{QuestionCommittee{λ=1337471/1048576, rank=1}}",0,"Question{QuestionCommittee{λ=1163545/1048576, rank=1}}",0,"Question{QuestionCommittee{λ=1070407/1048576, rank=1}}",0,"Question{QuestionCommittee{λ=1274429/1048576, rank=1}}",0,"Question{QuestionCommittee{λ=1050761/1048576, rank=1}}",0,"Question{QuestionCommittee{λ=1100313/1048576, rank=1}}",0,"Question{QuestionCommittee{λ=1060489/1048576, rank=1}}",0,"Question{QuestionCommittee{λ=1163963/1048576, rank=1}}",0,"Question{QuestionCommittee{λ=2020217/1048576, rank=1}}",0,"Question{QuestionCommittee{λ=1122657/1048576, rank=1}}",0,"Question{QuestionCommittee{λ=1077969/1048576, rank=1}}",0,"Question{QuestionCommittee{λ=1547573/1048576, rank=1}}",0,"Question{QuestionCommittee{λ=1339067/1048576, rank=1}}",0,"Question{QuestionCommittee{λ=1071699/1048576, rank=1}}",0,"Question{QuestionCommittee{λ=1358333/1048576, rank=1}}",0,"Question{QuestionCommittee{λ=1306387/1048576, rank=1}}",0,"Question{QuestionCommittee{λ=1097235/1048576, rank=1}}",0,"Question{QuestionCommittee{λ=1246841/1048576, rank=1}}",0,"Question{QuestionCommittee{λ=1306463/1048576, rank=1}}",0,"Question{QuestionCommittee{λ=1597695/1048576, rank=1}}",0,"Question{QuestionCommittee{λ=1152791/1048576, rank=1}}",0,"Question{QuestionCommittee{λ=1118287/1048576, rank=1}}",0,"Question{QuestionCommittee{λ=1112739/1048576, rank=1}}",0,"Question{QuestionCommittee{λ=1063909/1048576, rank=1}}"
21,0,"Question{QuestionCommittee{λ=2170815/2097152, rank=1}}",0,"Question{QuestionCommittee{λ=2674923/2097152, rank=1}}",0,"Question{QuestionCommittee{λ=2327071/2097152, rank=1}}",0,"Question{QuestionCommittee{λ=2140795/2097152, rank=1}}",0,"Question{QuestionCommittee{λ=2548839/2097152, rank=1}}",0,"Question{QuestionCommittee{λ=2101541/2097152, rank=1}}",0,"Question{QuestionCommittee{λ=2200645/2097152, rank=1}}",0,"Question{QuestionCommittee{λ=2120997/2097152, rank=1}}",0,"Question{QuestionCommittee{λ=2327907/2097152, rank=1}}",0,"Question{QuestionCommittee{λ=4040415/2097152, rank=1}}",0,"Question{QuestionCommittee{λ=2245295/2097152, rank=1}}",0,"Question{QuestionCommittee{λ=2155957/2097152, rank=1}}",0,"Question{QuestionCommittee{λ=3095127/2097152, rank=1}}",0,"Question{QuestionCommittee{λ=2678115/2097152, rank=1}}",0,"Question{QuestionCommittee{λ=2143379/2097152, rank=1}}",0,"Question{QuestionCommittee{λ=2716685/2097152, rank=1}}",0,"Question{QuestionCommittee{λ=2612793/2097152, rank=1}}",0,"Question{QuestionCommittee{λ=2194489/2097152, rank=1}}",0,"Question{QuestionCommittee{λ=2493701/2097152, rank=1}}",0,"Question{QuestionCommittee{λ=2612945/2097152, rank=1}}",0,"Question{QuestionCommittee{λ=3195371/2097152, rank=1}}",0,"Question{QuestionCommittee{λ=2305563/2097152, rank=1}}",0,"Question{QuestionCommittee{λ=2236555/2097152, rank=1}}",0,"Question{QuestionCommittee{λ=2225459/2097152, rank=1}}",0,"Question{QuestionCommittee{λ=2127799/2097152, rank=1}}"
22,0,"Question{QuestionCommittee{λ=4341611/4194304, rank=1}}",0,"Question{QuestionCommittee{λ=5349865/4194304, rank=1}}",0,"Question{QuestionCommittee{λ=4654123/4194304, rank=1}}",0,"Question{QuestionCommittee{λ=4281609/4194304, rank=1}}",0,"Question{QuestionCommittee{λ=5097697/4194304, rank=1}}",0,"Question{QuestionCommittee{λ=4203101/4194304, rank=1}}",0,"Question{QuestionCommittee{λ=4401271/4194304, rank=1}}",0,"Question{QuestionCommittee{λ=4242013/4194304, rank=1}}",0,"Question{QuestionCommittee{λ=4655833/4194304, rank=1}}",0,"Question{QuestionCommittee{λ=8080811/4194304, rank=1}}",0,"Question{QuestionCommittee{λ=4490609/4194304, rank=1}}",0,"Question{QuestionCommittee{λ=4311895/4194304, rank=1}}",0,"Question{QuestionCommittee{λ=6190235/4194304, rank=1}}",0,"Question{QuestionCommittee{λ=5356249/4194304, rank=1}}",0,"Question{QuestionCommittee{λ=4286739/4194304, rank=1}}",0,"Question{QuestionCommittee{λ=5433351/4194304, rank=1}}",0,"Question{QuestionCommittee{λ=5225605/4194304, rank=1}}",0,"Question{QuestionCommittee{λ=4388959/4194304, rank=1}}",0,"Question{QuestionCommittee{λ=4987383/4194304, rank=1}}",0,"Question{QuestionCommittee{λ=5225909/4194304, rank=1}}",0,"Question{QuestionCommittee{λ=6390723/4194304, rank=1}}",0,"Question{QuestionCommittee{λ=4611107/4194304, rank=1}}",0,"Question{QuestionCommittee{λ=4473091/4194304, rank=1}}",0,"Question{QuestionCommittee{λ=4450899/4194304, rank=1}}",0,"Question{QuestionCommittee{λ=4255579/4194304, rank=1}}"
23,0,"Question{QuestionCommittee{λ=8683203/8388608, rank=1}}",0,"Question{QuestionCommittee{λ=10699711/8388608, rank=1}}",0,"Question{QuestionCommittee{λ=9308227/8388608, rank=1}}",0,"Question{QuestionCommittee{λ=8563237/8388608, rank=1}}",0,"Question{QuestionCommittee{λ=10195413/8388608, rank=1}}",0,"Question{QuestionCommittee{λ=8406221/8388608, rank=1}}",0,"Question{QuestionCommittee{λ=8802523/8388608, rank=1}}",0,"Question{QuestionCommittee{λ=8484007/8388608, rank=1}}",0,"Question{QuestionCommittee{λ=9311647/8388608, rank=1}}",0,"Question{QuestionCommittee{λ=16161641/8388608, rank=1}}",0,"Question{QuestionCommittee{λ=8981237/8388608, rank=1}}",0,"Question{QuestionCommittee{λ=8623809/8388608, rank=1}}",0,"Question{QuestionCommittee{λ=12380489/8388608, rank=1}}",0,"Question{QuestionCommittee{λ=10712479/8388608, rank=1}}",0,"Question{QuestionCommittee{λ=8573459/8388608, rank=1}}",0,"Question{QuestionCommittee{λ=10866721/8388608, rank=1}}",0,"Question{QuestionCommittee{λ=10451229/8388608, rank=1}}",0,"Question{QuestionCommittee{λ=8777899/8388608, rank=1}}",0,"Question{QuestionCommittee{λ=9974785/8388608, rank=1}}",0,"Question{QuestionCommittee{λ=10451837/8388608, rank=1}}",0,"Question{QuestionCommittee{λ=12781465/8388608, rank=1}}",0,"Question{QuestionCommittee{λ=9222233/8388608, rank=1}}",0,"Question{QuestionCommittee{λ=8946163/8388608, rank=1}}",0,"Question{QuestionCommittee{λ=8901817/8388608, rank=1}}",0,"Question{QuestionCommittee{λ=8511139/8388608, rank=1}}"
24,0,"Question{QuestionCommittee{λ=17366425/16777216, rank=1}}",0,"Question{QuestionCommittee{λ=21399441/16777216, rank=1}}",0,"Question{QuestionCommittee{λ=18616435/16777216, rank=1}}",0,"Question{QuestionCommittee{λ=17126493/16777216, rank=1}}",0,"Question{QuestionCommittee{λ=20390807/16777216, rank=1}}",0,"Question{QuestionCommittee{λ=16812461/16777216, rank=1}}",0,"Question{QuestionCommittee{λ=17605065/16777216, rank=1}}",0,"Question{QuestionCommittee{λ=16968033/16777216, rank=1}}",0,"Question{QuestionCommittee{λ=18623275/16777216, rank=1}}",0,"Question{QuestionCommittee{λ=32323301/16777216, rank=1}}",0,"Question{QuestionCommittee{λ=17962493/16777216, rank=1}}",0,"Question{QuestionCommittee{λ=17247599/16777216, rank=1}}",0,"Question{QuestionCommittee{λ=24760959/16777216, rank=1}}",0,"Question{QuestionCommittee{λ=21424939/16777216, rank=1}}",0,"Question{QuestionCommittee{λ=17146899/16777216, rank=1}}",0,"Question{QuestionCommittee{λ=21733461/16777216, rank=1}}",0,"Question{QuestionCommittee{λ=20902477/16777216, rank=1}}",0,"Question{QuestionCommittee{λ=17555817/16777216, rank=1}}",0,"Question{QuestionCommittee{λ=19949551/16777216, rank=1}}",0,"Question{QuestionCommittee{λ=20903693/16777216, rank=1}}",0,"Question{QuestionCommittee{λ=25562949/16777216, rank=1}}",0,"Question{QuestionCommittee{λ=18444447/16777216, rank=1}}",0,"Question{QuestionCommittee{λ=17892307/16777216, rank=1}}",0,"Question{QuestionCommittee{λ=17803615/16777216, rank=1}}",0,"Question{QuestionCommittee{λ=17022259/16777216, rank=1}}"
25,0,"Question{QuestionCommittee{λ=34732869/33554432, rank=1}}",0,"Question{QuestionCommittee{λ=42798863/33554432, rank=1}}",0,"Question{QuestionCommittee{λ=37232851/33554432, rank=1}}",0,"Question{QuestionCommittee{λ=34252967/33554432, rank=1}}",0,"Question{QuestionCommittee{λ=40781595/33554432, rank=1}}",0,"Question{QuestionCommittee{λ=33624941/33554432, rank=1}}",0,"Question{QuestionCommittee{λ=35210149/33554432, rank=1}}",0,"Question{QuestionCommittee{λ=33936085/33554432, rank=1}}",0,"Question{QuestionCommittee{λ=37246569/33554432, rank=1}}",0,"Question{QuestionCommittee{λ=64646621/33554432, rank=1}}",0,"Question{QuestionCommittee{λ=35925005/33554432, rank=1}}",0,"Question{QuestionCommittee{λ=34495217/33554432, rank=1}}",0,"Question{QuestionCommittee{λ=49521899/33554432, rank=1}}",0,"Question{QuestionCommittee{λ=42849897/33554432, rank=1}}",0,"Question{QuestionCommittee{λ=34293817/33554432, rank=1}}",0,"Question{QuestionCommittee{λ=43466941/33554432, rank=1}}",0,"Question{QuestionCommittee{λ=41804973/33554432, rank=1}}",0,"Question{QuestionCommittee{λ=35111615/33554432, rank=1}}",0,"Question{QuestionCommittee{λ=39899083/33554432, rank=1}}",0,"Question{QuestionCommittee{λ=41807367/33554432, rank=1}}",0,"Question{QuestionCommittee{λ=51125917/33554432, rank=1}}",0,"Question{QuestionCommittee{λ=36888913/33554432, rank=1}}",0,"Question{QuestionCommittee{λ=35784595/33554432, rank=1}}",0,"Question{QuestionCommittee{λ=35607211/33554432, rank=1}}",0,"Question{QuestionCommittee{λ=34044537/33554432, rank=1}}"
26,0,"Question{QuestionCommittee{λ=69465757/67108864, rank=1}}",0,"Question{QuestionCommittee{λ=85597745/67108864, rank=1}}",0,"Question{QuestionCommittee{λ=74465721/67108864, rank=1}}",0,"Question{QuestionCommittee{λ=68505915/67108864, rank=1}}",0,"Question{QuestionCommittee{λ=81563209/67108864, rank=1}}",0,"Question{QuestionCommittee{λ=67249863/67108864, rank=1}}",0,"Question{QuestionCommittee{λ=70420317/67108864, rank=1}}",0,"Question{QuestionCommittee{λ=67872189/67108864, rank=1}}",0,"Question{QuestionCommittee{λ=74493119/67108864, rank=1}}",0,"Question{QuestionCommittee{λ=129293261/67108864, rank=1}}",0,"Question{QuestionCommittee{λ=71850029/67108864, rank=1}}",0,"Question{QuestionCommittee{λ=68990453/67108864, rank=1}}",0,"Question{QuestionCommittee{λ=99043817/67108864, rank=1}}",0,"Question{QuestionCommittee{λ=85699813/67108864, rank=1}}",0,"Question{QuestionCommittee{λ=68587615/67108864, rank=1}}",0,"Question{QuestionCommittee{λ=86933863/67108864, rank=1}}",0,"Question{QuestionCommittee{λ=83609927/67108864, rank=1}}",0,"Question{QuestionCommittee{λ=70223211/67108864, rank=1}}",0,"Question{QuestionCommittee{λ=79798147/67108864, rank=1}}",0,"Question{QuestionCommittee{λ=83614715/67108864, rank=1}}",0,"Question{QuestionCommittee{λ=102251815/67108864, rank=1}}",0,"Question{QuestionCommittee{λ=73777845/67108864, rank=1}}",0,"Question{QuestionCommittee{λ=71569209/67108864, rank=1}}",0,"Question{QuestionCommittee{λ=71214403/67108864, rank=1}}",0,"Question{QuestionCommittee{λ=68089093/67108864, rank=1}}"
