i,qC = 200 then qV = 300
270,15.603342192475665
271,15.482127471492735
272,15.371314915698784
273,15.301897608456493
274,15.21930454676097
275,15.165953636352883
276,15.08201569115105
277,15.043763864660999
278,14.982086306511698
279,14.90173539754168
280,14.838807793047055
281,14.794962639938039
282,14.650821918463194
283,14.608136404635317
284,14.539476155246593
285,14.449452947880713
286,14.437620182537785
287,14.333603880895499
288,14.295824664662526
289,14.220635166452317
290,14.165066316538748
291,14.107708700515369
292,14.066929634110796
293,14.017826276820768
294,13.933542565414193
295,13.869101927777542
296,13.76034417766775
297,13.69327538985845
298,13.637686701818135
299,13.579161491108913
300,13.478475950774527
301,13.435422007991749
302,13.396895987295593
303,13.38215276137051
304,13.331438922910067
305,13.263146054993818
306,13.185172772246602
307,13.17896365945921
308,13.163581127211593
309,13.118179920996859
310,13.054049335124192
311,12.975216217187668
312,12.916010853993528
313,12.887054822955013
314,12.771353217629457
315,12.704536287479753
316,12.615282905873272
317,12.538709298957823
318,12.493755811209581
319,12.430241501752096
320,12.347929520992338
321,12.341455231132755
322,12.29578614094742
323,12.19855861291852
324,12.133868166678281
325,12.081221956302938
326,12.028355639028158
327,11.977906466317165
328,11.922028449555928
329,11.907216327269005
330,11.879731795224455
331,11.856353520076855
332,11.823985685147376
333,11.77284927460485
334,11.736181553012084
335,11.725981068424312
336,11.686035676987956
337,11.658681502122231
338,11.641999478518212
339,11.563855469168152
340,11.50516802929659
341,11.45570637808327
342,11.43207125009113
343,11.363525944674022
344,11.338568787678243
345,11.30340188245497
346,11.261212345536178
347,11.209924770094803
348,11.166444569074523
349,11.152027651231947
350,11.069759826484589
351,11.032122473039033
352,10.945336579862143
353,10.909866742443118
354,10.847610737693365
355,10.821579060431667
356,10.768561535874422
357,10.74969057702843
358,10.724536476235162
359,10.69990108187042
360,10.67644558103733
361,10.652267358779334
362,10.591784850447109
363,10.537570317119414
364,10.490709901321338
365,10.471607521976516
366,10.432181241511149
367,10.386090193118669
368,10.359939095129082
369,10.34545973955359
370,10.293789375051121
371,10.267968217567617
372,10.2550778270592
373,10.234618309381892
374,10.210843748020189
375,10.17532315382953
376,10.165407143956065
377,10.110535983487118
378,10.059089615384178
379,10.00021872420233
380,9.968468639477564
381,9.92238382157656
382,9.897934274972576
383,9.836411142671526
384,9.816597370617176
385,9.73999748640343
386,9.716718307672632
387,9.666186658110815
388,9.628068114772006
389,9.537183807911601
390,9.500337310463479
391,9.441239469410819
392,9.430472246382852
393,9.362400009395346
394,9.343354654771325
395,9.269621617394312
396,9.180244922797527
397,9.126660451505526
398,9.078445473301459
399,9.036368946591628
400,8.964142525917
401,8.93090758990255
402,8.894890751191099
403,8.874015418320623
404,8.807802835949847
405,8.7409625619576
406,8.735160321460926
407,8.70198067074005
408,8.64613447570386
409,8.583800437205504
410,8.512782967977376
411,8.459873913061294
412,8.433703543611635
413,8.39528537000631
414,8.356529467516545
415,8.328755170534867
416,8.290644114019198
417,8.27520616362252
418,8.210459300888646
419,8.173147080296017
420,8.10594482129906
421,8.068812478617298
422,8.018214826452585
423,7.970416307735509
424,7.916831890744865
425,7.891014394189093
426,7.874324703812504
427,7.864579629469028
428,7.8060849177536085
429,7.763861806691271
430,7.712684611384822
431,7.679946283744358
432,7.6511619957824415
433,7.631620206648913
434,7.617316815483439
435,7.589717366454621
436,7.57105177048066
437,7.529244355867304
438,7.486386871577351
439,7.4148545542462845
440,7.338660993881333
441,7.299491447154873
442,7.24555214904459
443,7.187613355533472
444,7.180520706862819
445,7.153051861063909
446,7.0872266465836
447,7.025534666472489
448,6.992937172113613
449,6.938067957640395
450,6.865203709095483
451,6.806954914223666
452,6.794000068122743
453,6.7597396218545445
454,6.682829092864357
455,6.634376013193649
456,6.568115740602803
457,6.521247501189827
458,6.479535791931042
459,6.427002065482614
460,6.417790163391072
461,6.383067384191783
462,6.3402312396354885
463,6.327926471915306
464,6.309212292123555
465,6.256333809478816
466,6.212782534575218
467,6.184541871166996
468,6.136367810460223
469,6.1188240484038445
470,6.066478619859879
471,6.013660492242523
472,5.978418509902594
473,5.895347052519002
474,5.852004018776452
475,5.755888083711537
476,5.733375104001199
477,5.664336479178262
478,5.648592162944347
479,5.611415734667328
480,5.582053904533247
481,5.568976661529641
482,5.538185097429659
483,5.508960282977958
484,5.4931006097907416
485,5.467364714278427
486,5.442043946814585
487,5.427179168979008
488,5.371189053188195
489,5.269331701804633
490,5.24920385028204
491,5.230099142456456
492,5.192136832713032
493,5.18057247569456
494,5.1078760810283725
495,5.094298705732205
496,5.044884665643454
497,5.005377345922539
498,4.96438345522124
499,4.957578762164829
500,4.930665605307312
